Orientador,Frequencia,Offset,Timestamp_Coleta
"Lindoso, Diego Pereira",1,1800,2026-01-15T10:18:54.718523
"Lins, Igor Novaes",1,1800,2026-01-15T10:18:54.718523
"Lira, Flaviana Barreto",4,1800,2026-01-15T10:18:54.718523
"Little, Paul Elliot",1,1800,2026-01-15T10:18:54.718523
"Little, Paul Elliott",17,1800,2026-01-15T10:18:54.718523
"Llanos Quintero, Carlos Humberto",35,1800,2026-01-15T10:18:54.718523
"Lobato, Lucia Maria Pinheiro",3,1800,2026-01-15T10:18:54.718523
"Lobo, Andréa de Souza",19,1800,2026-01-15T10:18:54.718523
"Lôbo, Danilo",1,1800,2026-01-15T10:18:54.718523
"Lôbo, Paulo Luiz Netto",2,1800,2026-01-15T10:18:54.718523
"Loiseau, Philippe Marie Rene",1,1800,2026-01-15T10:18:54.718523
"Lombana, Álvaro Tamayo",2,1800,2026-01-15T10:18:54.718523
"Longo, João Paulo Figueiró",15,1800,2026-01-15T10:18:54.718523
"Longo, Rose Mary Juliano",1,1800,2026-01-15T10:18:54.718523
"Lontra, Hilda Orquídea Hartmann",11,1800,2026-01-15T10:18:54.718523
"Lopes, Ana Frazão de Azevedo",1,1800,2026-01-15T10:18:54.718523
"Lopes, André Pereira Leme",3,1800,2026-01-15T10:18:54.718523
"Lopes, André Vaz",1,1800,2026-01-15T10:18:54.718523
"Lopes, Andre Von Borries",2,1800,2026-01-15T10:18:54.718523
"Lopes, Carlos Alberto",2,1800,2026-01-15T10:18:54.718523
"Lopes, Denilson",4,1800,2026-01-15T10:18:54.718523
"Lopes, Denílson",2,1800,2026-01-15T10:18:54.718523
"Lopes, Elisabeth Silva",2,1800,2026-01-15T10:18:54.718523
"Lopes, Felipe Vigolvino",17,1800,2026-01-15T10:18:54.718523
"Lopes, Inez",1,1800,2026-01-15T10:18:54.718523
"Lopes, Jorge Expedito de Gusmão",10,1800,2026-01-15T10:18:54.718523
"Lopes, Luís Carlos",1,1800,2026-01-15T10:18:54.718523
"Lopes, Maria Margaret",5,1800,2026-01-15T10:18:54.718523
"Lopes, Othon de Azevedo",17,1800,2026-01-15T10:18:54.718523
"Lopes, Renato Vilela",1,1800,2026-01-15T10:18:54.718523
"Lopes, Rodolfo",1,1800,2026-01-15T10:18:54.718523
"Lopes, Rodolfo Pais Nunes",2,1800,2026-01-15T10:18:54.718523
"Lopez, André Porto Ancona",6,1800,2026-01-15T10:18:54.718523
"Lorenzo, Cláudio Fortes Garcia",20,1800,2026-01-15T10:18:54.718523
"Loureiro, Luiz Gustavo Kaercher",1,1800,2026-01-15T10:18:54.718523
"Loureiro, Paulo Roberto Amorim",25,1800,2026-01-15T10:18:54.718523
"Lourenço, Luiz Carlos de Brito",2,1800,2026-01-15T10:18:54.718523
"Louvandini, Helder",16,1800,2026-01-15T10:18:54.718523
"Loyola, Valeska Maria Zanello de",19,1800,2026-01-15T10:18:54.718523
"Lozzi, Silene de Paulino",7,1800,2026-01-15T10:18:54.718523
"Lucas, Vander Mendes",42,1800,2026-01-15T10:18:54.718523
"Lucci, Carolina Madeira",35,1800,2026-01-15T10:18:54.718523
"Lucena, Wenner Glaucio Lopes",2,1850,2026-01-15T10:18:56.919975
"Lucero, Jorge Carlos",6,1850,2026-01-15T10:18:56.919975
"Luciano, Gersem José dos Santos",1,1850,2026-01-15T10:18:56.919975
"Lúcio, Magda de Lima",20,1850,2026-01-15T10:18:56.919975
"Ludewigs, Thomas",7,1850,2026-01-15T10:18:56.919975
"Lunguinho, Marcus Vinícius da Silva",4,1850,2026-01-15T10:18:56.919975
"Lustosa, Paulo Roberto Barbosa",45,1850,2026-01-15T10:18:56.919975
"Luz, Glécia Virgolino da Silva",5,1850,2026-01-15T10:18:56.919975
"Luz, José Roberto Pujol",15,1850,2026-01-15T10:18:56.919975
"Luz, Sandra Maria da",26,1850,2026-01-15T10:18:56.919975
"Lyra Filho, Roberto",1,1850,2026-01-15T10:18:56.919975
"Ma, Julia Barbosa Curto",1,1850,2026-01-15T10:18:56.919975
"Ma, To Fu",1,1850,2026-01-15T10:18:56.919975
"Maass, Marisa Cobbe",8,1850,2026-01-15T10:18:56.919975
"Macedo, Julio Lemos de",9,1850,2026-01-15T10:18:56.919975
"Macedo, Maria Lígia Rodrigues",3,1850,2026-01-15T10:18:56.919975
"Macedo, Regina Helena Ferraz",37,1850,2026-01-15T10:18:56.919975
"Macedo, Sergio Bruzadelli",5,1850,2026-01-15T10:18:56.919975
"Macedo, Sérgio Bruzadelli",2,1850,2026-01-15T10:18:56.919975
"Macêdo, Vanize de Oliveira",4,1850,2026-01-15T10:18:56.919975
"Machado, Angelo Henrique de Lira",9,1850,2026-01-15T10:18:56.919975
"Machado, Ângelo Henrique de Lira",4,1850,2026-01-15T10:18:56.919975
"Machado, Carlos Augusto Mello",9,1850,2026-01-15T10:18:56.919975
"Machado, Daniel Francisco Scalabrini",1,1850,2026-01-15T10:18:56.919975
"Machado, Eleuza Rodrigues",2,1850,2026-01-15T10:18:56.919975
"Machado, Fabiola Orlando Calazans",2,1850,2026-01-15T10:18:56.919975
"Machado, Fabíola Orlando Calazans",2,1850,2026-01-15T10:18:56.919975
"Machado, Lia Zanotta",25,1850,2026-01-15T10:18:56.919975
"Machado, Liliane Campos",29,1850,2026-01-15T10:18:56.919975
"Machado, Liliane Maria Macedo",11,1850,2026-01-15T10:18:56.919975
"Machado, Marcela Rodrigues",11,1850,2026-01-15T10:18:56.919975
"Machado, Márcia Reis",5,1850,2026-01-15T10:18:56.919975
"Machado, Márcio André Veras",5,1850,2026-01-15T10:18:56.919975
"Machado, Maria Salete Kern",3,1850,2026-01-15T10:18:56.919975
"Machado, Miriam Therezinha da Matta",1,1850,2026-01-15T10:18:56.919975
"Machado, Patrícia Fernandes Lootens",13,1850,2026-01-15T10:18:56.919975
"Machado, Reinaldo Guedes",7,1850,2026-01-15T10:18:56.919975
"Machado, Ricardo Bomfim",26,1850,2026-01-15T10:18:56.919975
"Machiavello, Bruno Luiggi",2,1850,2026-01-15T10:18:56.919975
"Maciel, Diva Maria Moraes Albuquerque",12,1850,2026-01-15T10:18:56.919975
"Madeira, Lavina Ribeiro",1,1850,2026-01-15T10:18:56.919975
"Madeira, Maria Angélica Brasil Gonçalves",9,1850,2026-01-15T10:18:56.919975
"Madeira, Nuno Rodrigo",1,1850,2026-01-15T10:18:56.919975
"Maduro-Abreu, Alexandre",2,1850,2026-01-15T10:18:56.919975
"Maesso, Márcia Cristina",8,1850,2026-01-15T10:18:56.919975
"Magalhães, Albino Verçosa de",11,1850,2026-01-15T10:18:56.919975
"Magalhães, Edno",1,1850,2026-01-15T10:18:56.919975
"Magalhães, Kelly Grace",25,1850,2026-01-15T10:18:56.919975
"Magalhães, Marcos Thadeu Queiroz",8,1850,2026-01-15T10:18:56.919975
"Magalhães, Maria Izabel Santos",32,1850,2026-01-15T10:18:56.919975
"Magalhães, Marina Maria Silva",4,1900,2026-01-15T10:18:59.125376
"Magalhães, Nancy Alessio",13,1900,2026-01-15T10:18:59.125376
"Magalhães, Pérola de Oliveira",3,1900,2026-01-15T10:18:59.125376
"Magalhães-Castro, Beatriz",12,1900,2026-01-15T10:18:59.125376
"Magalhães-Castro, Bráulio",1,1900,2026-01-15T10:18:59.125376
"Magro, Marcia Cristina da Silva",13,1900,2026-01-15T10:18:59.125376
"Maia Filho, Mamede Said",10,1900,2026-01-15T10:18:59.125376
"Maia, Elaine Rose",4,1900,2026-01-15T10:18:59.125376
"Maia, Hélio José Santos",12,1900,2026-01-15T10:18:59.125376
"Maia, Jackson Max Furtunato",1,1900,2026-01-15T10:18:59.125376
"Maia, Liliane de Almeida",14,1900,2026-01-15T10:18:59.125376
"Maia, Marcos Duarte",5,1900,2026-01-15T10:18:59.125376
"Maia, Poliana Dutra",1,1900,2026-01-15T10:18:59.125376
"Maier, Rudolf Richard",3,1900,2026-01-15T10:18:59.125376
"Maio, Regiane",1,1900,2026-01-15T10:18:59.125376
"Maior, Rafael Plakoudi Souto",9,1900,2026-01-15T10:18:59.125376
"Makiuchi, Maria de Fátima Rodrigues",19,1900,2026-01-15T10:18:59.125376
"Makl, Luis Ferreira",1,1900,2026-01-15T10:18:59.125376
"Malard, Mariana",1,1900,2026-01-15T10:18:59.125376
"Malcher, Lucival",25,1900,2026-01-15T10:18:59.125376
"Maldaner, Adriano Otávio",2,1900,2026-01-15T10:18:59.125376
"Malta, Gleiton",4,1900,2026-01-15T10:18:59.125376
"Maluf, José Wadih",4,1900,2026-01-15T10:18:59.125376
"Maluschke, Julia Bucher",1,1900,2026-01-15T10:18:59.125376
"Mambu, Lengo",1,1900,2026-01-15T10:18:59.125376
"Mamiya, Edgar Nobuo",12,1900,2026-01-15T10:18:59.125376
"Manchola Castillo, Camilo Hernán",3,1900,2026-01-15T10:18:59.125376
"Manchola, Camilo",1,1900,2026-01-15T10:18:59.125376
"Mandell, Paul Irving",1,1900,2026-01-15T10:18:59.125376
"Manini, Miriam Paula",12,1900,2026-01-15T10:18:59.125376
"Mantovani, Juliana Estanislau de Ataíde",4,1900,2026-01-15T10:18:59.125376
"Manyari, Waleska Valenca",1,1900,2026-01-15T10:18:59.125376
"Manyari, Waleska Valença",1,1900,2026-01-15T10:18:59.125376
"Manzur, Tânia Maria Pechir Gomes",3,1900,2026-01-15T10:18:59.125376
"Marães, Vera Regina Fernandes da Silva",15,1900,2026-01-15T10:18:59.125376
"Maranhão, Ana Carolina Kalume",3,1900,2026-01-15T10:18:59.125376
"Maranhão, Andréa Queiroz",24,1900,2026-01-15T10:18:59.125376
"Maravalhas Júnior, Nelson",6,1900,2026-01-15T10:18:59.125376
"Marçal, Heglehyschynton Valério",4,1900,2026-01-15T10:18:59.125376
"Marcelino, Gileno Fernandes",6,1900,2026-01-15T10:18:59.125376
"Márcio, Muniz de Farias",1,1900,2026-01-15T10:18:59.125376
"Marco, Janice Lisboa de",1,1900,2026-01-15T10:18:59.125376
"Margalef, Delia Maria Dutra da Silveira",11,1900,2026-01-15T10:18:59.125376
"Mari, Marcelo",13,1900,2026-01-15T10:18:59.125376
"Mariana, Fernando Bomfim",11,1900,2026-01-15T10:18:59.125376
"Mariano, Ari Melo",6,1900,2026-01-15T10:18:59.125376
"Mariante, Arthur da Silva",5,1900,2026-01-15T10:18:59.125376
"Maricato, João de Melo",6,1900,2026-01-15T10:18:59.125376
"Marina Delmondes de Carvalho, Rossi",1,1900,2026-01-15T10:18:59.125376
"Marinho Filho, Jader Soares",30,1900,2026-01-15T10:18:59.125376
"Marinho, Danilo Nolasco Cortes",9,1950,2026-01-15T10:19:01.314905
"Marinho, Josaphat",2,1950,2026-01-15T10:19:01.314905
"Marinho-Araujo, Claisy Maria",1,1950,2026-01-15T10:19:01.314905
"Marini, Miguel Ângelo",37,1950,2026-01-15T10:19:01.314905
"Marino, Silvio",3,1950,2026-01-15T10:19:01.314905
"Marins, José Ricardo Pio",1,1950,2026-01-15T10:19:01.314905
"Marins, Paulo Roberto Affonso",20,1950,2026-01-15T10:19:01.314905
"Maroja, Armando de Mendonça",2,1950,2026-01-15T10:19:01.314905
"Marotta, Giuliano Sant'Anna",7,1950,2026-01-15T10:19:01.314905
"Marotta, Marcelo Antonio",3,1950,2026-01-15T10:19:01.314905
"Marques de Sá, Antônio Villar",1,1950,2026-01-15T10:19:01.314905
"Marques, Angélica Alves da Cunha",5,1950,2026-01-15T10:19:01.314905
"Marques, Danusa",6,1950,2026-01-15T10:19:01.314905
"Marques, José Fernando",2,1950,2026-01-15T10:19:01.314905
"Marques, Leonel Garcia",1,1950,2026-01-15T10:19:01.314905
"Marques, Maria do Carmo Mendes",1,1950,2026-01-15T10:19:01.314905
"Marques, Martim Francisco Bottaro",29,1950,2026-01-15T10:19:01.314905
"Marques, Paulo César",1,1950,2026-01-15T10:19:01.314905
"Marques, Teresa Cristina de Novaes",8,1950,2026-01-15T10:19:01.314905
"Marsden, Philip Davis",1,1950,2026-01-15T10:19:01.314905
"Martha Júnior, Geraldo Bueno",2,1950,2026-01-15T10:19:01.314905
"Martin, Adriana Regina",5,1950,2026-01-15T10:19:01.314905
"Martín, María Eloísa",1,1950,2026-01-15T10:19:01.314905
"Martin, Samuel",3,1950,2026-01-15T10:19:01.314905
"Martínez Barrios, Vicente",2,1950,2026-01-15T10:19:01.314905
"Martinez Barrios, Vicente Carlos",10,1950,2026-01-15T10:19:01.314905
"Martinez Carvajal, Hernán Eduardo",1,1950,2026-01-15T10:19:01.314905
"Martínez Carvajal, Hernán Eduardo",18,1950,2026-01-15T10:19:01.314905
"Martinez, Elisa de Souza",11,1950,2026-01-15T10:19:01.314905
"Martinez, Jean Michel Marcel",1,1950,2026-01-15T10:19:01.314905
"Martinez, Jean-Michel",6,1950,2026-01-15T10:19:01.314905
"Martínez-Fernández, Maria Teresa",1,1950,2026-01-15T10:19:01.314905
"Martinho, Caroline Thaís",1,1950,2026-01-15T10:19:01.314905
"Martino, Luiz Claudio",1,1950,2026-01-15T10:19:01.314905
"Martino, Luiz Cláudio",21,1950,2026-01-15T10:19:01.314905
"Martins Neto, Daniele da Silva Baratela",5,1950,2026-01-15T10:19:01.314905
"Martins, Ana Paula Antunes",1,1950,2026-01-15T10:19:01.314905
"Martins, Argemiro Cardoso Moreira",27,1950,2026-01-15T10:19:01.314905
"Martins, Carlos Benedito",6,1950,2026-01-15T10:19:01.314905
"Martins, Carlos Benedito de Campos",1,1950,2026-01-15T10:19:01.314905
"Martins, Cláudia Renata Fernandes",7,1950,2026-01-15T10:19:01.314905
"Martins, Dalton Lopes",7,1950,2026-01-15T10:19:01.314905
"Martins, Éder de Souza",19,1950,2026-01-15T10:19:01.314905
"Martins, Emerson Fachin",19,1950,2026-01-15T10:19:01.314905
"Martins, Érica Soares",1,1950,2026-01-15T10:19:01.314905
"Martins, Estevão Chaves de Rezende",42,1950,2026-01-15T10:19:01.314905
"Martins, Francisco Moacir de Melo Catunda",27,1950,2026-01-15T10:19:01.314905
"Martins, Gesley Alex Veloso",3,1950,2026-01-15T10:19:01.314905
"Martins, Gilberto Figueiredo",1,1950,2026-01-15T10:19:01.314905
"Martins, Gisele",16,1950,2026-01-15T10:19:01.314905
"Martins, Ildeu Soares",15,2000,2026-01-15T10:19:03.509244
"Martins, João Batista Lopes",16,2000,2026-01-15T10:19:03.509244
"Martins, Leila Chalub",37,2000,2026-01-15T10:19:03.509244
"Martins, Luiz",1,2000,2026-01-15T10:19:03.509244
"Martins, Maristela Rossato",3,2000,2026-01-15T10:19:03.509244
"Martins, Paula Melo",1,2000,2026-01-15T10:19:03.509244
"Martins, Paulo Chaves de Rezende",3,2000,2026-01-15T10:19:03.509244
"Martins, Regina Maria Bringel",1,2000,2026-01-15T10:19:03.509244
"Martins, Rosana de Carvalho Cristo",23,2000,2026-01-15T10:19:03.509244
"Martins, Varlone Alves",1,2000,2026-01-15T10:19:03.509244
"Martins, Vicente de Paulo",8,2000,2026-01-15T10:19:03.509244
"Martins, Wagner Rodrigues",16,2000,2026-01-15T10:19:03.509244
"Marza, Vasile I.",1,2000,2026-01-15T10:19:03.509244
"Mascarenhas, Fernando",10,2000,2026-01-15T10:19:03.509244
"Mass, Marisa",1,2000,2026-01-15T10:19:03.509244
"Massignan, Carla",4,2000,2026-01-15T10:19:03.509244
"Mata, Anderson Luís Nunes da",13,2000,2026-01-15T10:19:03.509244
"Matesanz del Barrio, María",1,2000,2026-01-15T10:19:03.509244
"Mateus, Sergio Ricardo Menezes",2,2000,2026-01-15T10:19:03.509244
"Matheus, João Paulo Chieregato",13,2000,2026-01-15T10:19:03.509244
"Matheus, Liana Barbaresco Gomide",4,2000,2026-01-15T10:19:03.509244
"Mathieu, Márcia Regina de Andrade",1,2000,2026-01-15T10:19:03.509244
"Matias-Pereira, José",18,2000,2026-01-15T10:19:03.509244
"Matos, Bráulio Tarcísio Pôrto de",2,2000,2026-01-15T10:19:03.509244
"Matos, Dirce Guilhem",1,2000,2026-01-15T10:19:03.509244
"Matos, Franco de",5,2000,2026-01-15T10:19:03.509244
"Matos, Helder de Carvalho",11,2000,2026-01-15T10:19:03.509244
"Matos, Larissa Fernandes",6,2000,2026-01-15T10:19:03.509244
"Matricardi, Eraldo Aparecido Trondoli",35,2000,2026-01-15T10:19:03.509244
"Matsumoto, Roberta Kumasaka",24,2000,2026-01-15T10:19:03.509244
"Matsushita, Raul Yukihiro",15,2000,2026-01-15T10:19:03.509244
"Matteini, Massimo",1,2000,2026-01-15T10:19:03.509244
"Matteini, Mássimo",6,2000,2026-01-15T10:19:03.509244
"Mattos, César Costa Alves de",21,2000,2026-01-15T10:19:03.509244
"Mattos, Jean Kleber de Abreu",26,2000,2026-01-15T10:19:03.509244
"Mauerberg Junior, Arnaldo",12,2000,2026-01-15T10:19:03.509244
"Maynardes, Ana Cláudia",13,2000,2026-01-15T10:19:03.509244
"Mazali, Rogerio",1,2000,2026-01-15T10:19:03.509244
"Mazali, Rogério",2,2000,2026-01-15T10:19:03.509244
"Mazzeu, Juliana Forte",1,2000,2026-01-15T10:19:03.509244
"McClay, Kenneth Ray",1,2000,2026-01-15T10:19:03.509244
"Meadows, Arthur Jack",1,2000,2026-01-15T10:19:03.509244
"Medeiros Junior, Paulo",2,2000,2026-01-15T10:19:03.509244
"Medeiros Júnior, Paulo",1,2000,2026-01-15T10:19:03.509244
"Medeiros y Araujo, Carla",4,2000,2026-01-15T10:19:03.509244
"Medeiros, Ana Elisabete de Almeida",24,2000,2026-01-15T10:19:03.509244
"Medeiros, Janann Joslin",25,2000,2026-01-15T10:19:03.509244
"Medeiros, Josemar Xavier de",8,2000,2026-01-15T10:19:03.509244
"Medeiros, Marcelo",9,2000,2026-01-15T10:19:03.509244
"Medeiros, Maria Beatriz de",34,2000,2026-01-15T10:19:03.509244
"Medeiros, Marisa Bräscher Basílio",20,2050,2026-01-15T10:19:05.722175
"Medeiros, Otávio Ribeiro de",41,2050,2026-01-15T10:19:05.722175
"Medeiros, Rodrigo Antonio de",2,2050,2026-01-15T10:19:05.722175
"Medeiros, Rodrigo Antônio de",3,2050,2026-01-15T10:19:05.722175
"Medeiros, Valério Augusto Soares de",25,2050,2026-01-15T10:19:05.722175
"Medina, Alice Maria Corrêa",3,2050,2026-01-15T10:19:05.722175
"Medina, Gabriel da Silva",4,2050,2026-01-15T10:19:05.722175
"Medino, Ary Vasconcelos",7,2050,2026-01-15T10:19:05.722175
"Mehta, Angela",1,2050,2026-01-15T10:19:05.722175
"Meiners, Micheline Marie Milward de Azevedo",1,2050,2026-01-15T10:19:05.722175
"Melatti, Julio Cezar",1,2050,2026-01-15T10:19:05.722175
"Melikyan, Arsen",3,2050,2026-01-15T10:19:05.722175
"Mella, José Luiz Villar",3,2050,2026-01-15T10:19:05.722175
"Mello, Ana de Oliveira Frazão Vieira de",4,2050,2026-01-15T10:19:05.722175
"Mello, Ana Frazão Vieira de",3,2050,2026-01-15T10:19:05.722175
"Mello, Ana Maria Lisboa de",1,2050,2026-01-15T10:19:05.722175
"Mello, Antônio Augusto Souza",4,2050,2026-01-15T10:19:05.722175
"Mello, Bernardo de Assunção",3,2050,2026-01-15T10:19:05.722175
"Mello, Carlos Eduardo Vianna de",2,2050,2026-01-15T10:19:05.722175
"Mello, Darli Augusto de Arruda",6,2050,2026-01-15T10:19:05.722175
"Mello, Eldon Londe",11,2050,2026-01-15T10:19:05.722175
"Mello, Márcia Metran de",1,2050,2026-01-15T10:19:05.722175
"Mello, Maria Therezinha Ferraz Negrão",22,2050,2026-01-15T10:19:05.722175
"Mello, Maria Therezinha Ferraz Negrão de",1,2050,2026-01-15T10:19:05.722175
"Mello, Mauricio Homem de",1,2050,2026-01-15T10:19:05.722175
"Mello, Maurício Homem de",8,2050,2026-01-15T10:19:05.722175
"Mello, Paulo Andrade de",5,2050,2026-01-15T10:19:05.722175
"Mello, Renato Santos",1,2050,2026-01-15T10:19:05.722175
"Mello, Sueli Corrêa Marques de",15,2050,2026-01-15T10:19:05.722175
"Melnikov, Petr",3,2050,2026-01-15T10:19:05.722175
"Melo, Adriana Almeida Sales de",22,2050,2026-01-15T10:19:05.722175
"Melo, Alba Cristina Magalhães Alves de",25,2050,2026-01-15T10:19:05.722175
"Melo, Antonio Luiz de",7,2050,2026-01-15T10:19:05.722175
"Melo, Carlos Eduardo Luna de",10,2050,2026-01-15T10:19:05.722175
"Melo, Cristiano Barros de",12,2050,2026-01-15T10:19:05.722175
"Melo, Darli Augusto de Arruda",1,2050,2026-01-15T10:19:05.722175
"Melo, Eduardo de Oliveira",2,2050,2026-01-15T10:19:05.722175
"Melo, Emerson Ferreira de",9,2050,2026-01-15T10:19:05.722175
"Melo, Fernando Cardoso",7,2050,2026-01-15T10:19:05.722175
"Melo, Guilherme Sales Soares de Azevedo",86,2050,2026-01-15T10:19:05.722175
"Melo, Lídia Mara Aguiar Bezerra de",6,2050,2026-01-15T10:19:05.722175
"Melo, Lídia Mara de Aguiar Bezerra",1,2050,2026-01-15T10:19:05.722175
"Melo, Michele Cristina da Silva",1,2050,2026-01-15T10:19:05.722175
"Melo, Michele Cristina Silva",17,2050,2026-01-15T10:19:05.722175
"Melo, Nilce Santos de",19,2050,2026-01-15T10:19:05.722175
"Melo, Raquel Maria de",21,2050,2026-01-15T10:19:05.722175
"Mendes, Ana Magnólia Bezerra",39,2050,2026-01-15T10:19:05.722175
"Mendes, Ana Magóolia Bezerra",1,2050,2026-01-15T10:19:05.722175
"Mendes, Annita Valléria Calmon",6,2050,2026-01-15T10:19:05.722175
"Mendes, Áquilas Nogueira",1,2050,2026-01-15T10:19:05.722175
"Mendes, Clayton Quirino",8,2100,2026-01-15T10:19:07.969972
"Mendes, Cristiano Jacques Miosso Rodrigues",27,2100,2026-01-15T10:19:07.969972
"Mendes, Fabiana Freitas",1,2100,2026-01-15T10:19:07.969972
"Mendes, Felipe Augusto dos Santos",13,2100,2026-01-15T10:19:07.969972
"Mendes, Francisco Dyonísio Cardoso",9,2100,2026-01-15T10:19:07.969972
"Mendes, Gilmar Ferreira",19,2100,2026-01-15T10:19:07.969972
"Mendes, Iêda de Carvalho",4,2100,2026-01-15T10:19:07.969972
"Mendes, Ítalo Fioravanti Sabo",1,2100,2026-01-15T10:19:07.969972
"Mendes, Marcos José",1,2100,2026-01-15T10:19:07.969972
"Mendes, Sérgio Nogueira",8,2100,2026-01-15T10:19:07.969972
"Mendes, Solange Alves de Oliveira",12,2100,2026-01-15T10:19:07.969972
"Mendes, Vander Lucas",1,2100,2026-01-15T10:19:07.969972
"Mendonça, Ana Valéria Machado",40,2100,2026-01-15T10:19:07.969972
"Mendonça, André Faria",1,2100,2026-01-15T10:19:07.969972
"Mendonça, Andressa Regina Vasques",3,2100,2026-01-15T10:19:07.969972
"Mendonça, Augusto Ferreira",1,2100,2026-01-15T10:19:07.969972
"Mendonça, Erasto Fortes",4,2100,2026-01-15T10:19:07.969972
"Mendonça, Fábio Lúcio Lopes de",10,2100,2026-01-15T10:19:07.969972
"Mendonça, Márcio Antônio",2,2100,2026-01-15T10:19:07.969972
"Meneses, Paulo Roberto",11,2100,2026-01-15T10:19:07.969972
"Meneses, Pedro Paulo Murce",15,2100,2026-01-15T10:19:07.969972
"Meneses, Rodrigo Arbey Muñoz",1,2100,2026-01-15T10:19:07.969972
"Menezes, Albene Miriam Ferreira",13,2100,2026-01-15T10:19:07.969972
"Menezes, Albene Mirian Ferreira",1,2100,2026-01-15T10:19:07.969972
"Menezes, Elisabeth Aparecida Corrêa",7,2100,2026-01-15T10:19:07.969972
"Menezes, João Paulo Cunha de",7,2100,2026-01-15T10:19:07.969972
"Menezes, Josinalva Estacio",3,2100,2026-01-15T10:19:07.969972
"Menezes, Júlio Eduardo da Silva",2,2100,2026-01-15T10:19:07.969972
"Menezes, Leonardo Rodrigues Araújo Xavier de",15,2100,2026-01-15T10:19:07.969972
"Menezes, Mariana Devezas Rodrigues Murias de",1,2100,2026-01-15T10:19:07.969972
"Menezes, Marilde Loiola de",12,2100,2026-01-15T10:19:07.969972
"Menezes, Paulo de Tarso Luiz",1,2100,2026-01-15T10:19:07.969972
"Menezes, Rafael Terra de",41,2100,2026-01-15T10:19:07.969972
"Menezes, Roberto Goulart",20,2100,2026-01-15T10:19:07.969972
"Menezes, Ruth Losada de",16,2100,2026-01-15T10:19:07.969972
"Merchan-Hamann, Edgar",23,2100,2026-01-15T10:19:07.969972
"Merchán-Hamann, Edgar",1,2100,2026-01-15T10:19:07.969972
"Merlin, André",1,2100,2026-01-15T10:19:07.969972
"Mertens, Frédéric Adelin Georges",19,2100,2026-01-15T10:19:07.969972
"Mesa, Gloria Maria Vargas López de",1,2100,2026-01-15T10:19:07.969972
"Mesa, Glória Maria Vargas Lopez de",9,2100,2026-01-15T10:19:07.969972
"Mesquita, Daniel Oliveira",1,2100,2026-01-15T10:19:07.969972
"Mesquita, Jaqueline Godoy",8,2100,2026-01-15T10:19:07.969972
"Messenberg, Débora",2,2100,2026-01-15T10:19:07.969972
"Mestrinho, Heliana Dantas",6,2100,2026-01-15T10:19:07.969972
"Mettel, Thereza Pontual de Lemos",5,2100,2026-01-15T10:19:07.969972
"Metzger, Ingrid Ferreira",1,2100,2026-01-15T10:19:07.969972
"Meyer, Gustavo",2,2100,2026-01-15T10:19:07.969972
"Mezzarane, Rinaldo André",11,2100,2026-01-15T10:19:07.969972
"Miccoli, Laura Stella",1,2100,2026-01-15T10:19:07.969972
"Mieto, Gabriela Sousa de Melo",4,2150,2026-01-15T10:19:10.174148
"Mietto, Gabriela Sousa de Melo",7,2150,2026-01-15T10:19:10.174148
"Migon, Hélio dos Santos",2,2150,2026-01-15T10:19:10.174148
"Miguel, Eder Pereira",9,2150,2026-01-15T10:19:10.174148
"Miguel, Luis Felipe",21,2150,2026-01-15T10:19:10.174148
"Miguel, Luís Felipe",1,2150,2026-01-15T10:19:10.174148
"Miller, Robert Neil Gerard",21,2150,2026-01-15T10:19:10.174148
"Milovic, Miroslav",32,2150,2026-01-15T10:19:10.174148
"Ming, Tien Lin",2,2150,2026-01-15T10:19:10.174148
"Ming-Tien, Lin",1,2150,2026-01-15T10:19:10.174148
"Minoti, Ricardo Tezini",10,2150,2026-01-15T10:19:10.174148
"Minstsu Hung, Edson",1,2150,2026-01-15T10:19:10.174148
"Miotto, Ronei",2,2150,2026-01-15T10:19:10.174148
"Miranda Cerda, Rodrigo Andrés",5,2150,2026-01-15T10:19:10.174148
"Miranda, Antonio",25,2150,2026-01-15T10:19:10.174148
"Miranda, Antonio Carlos",1,2150,2026-01-15T10:19:10.174148
"Miranda, Antonio Carlos de Oliveira",14,2150,2026-01-15T10:19:10.174148
"Miranda, Antônio Carlos de Oliveira",1,2150,2026-01-15T10:19:10.174148
"Miranda, Antônio Lisboa Carvalho de",1,2150,2026-01-15T10:19:10.174148
"Miranda, Carlos Roberto de Resende",2,2150,2026-01-15T10:19:10.174148
"Miranda, Heloisa Sinatora",2,2150,2026-01-15T10:19:10.174148
"Miranda, Heloisa Sinátora",11,2150,2026-01-15T10:19:10.174148
"Miranda, Heloísa Sinátora",2,2150,2026-01-15T10:19:10.174148
"Miranda, Luciana de Oliveira",16,2150,2026-01-15T10:19:10.174148
"Miranda, Luís Henrique de",6,2150,2026-01-15T10:19:10.174148
"Miranda, Luiz Carlos",8,2150,2026-01-15T10:19:10.174148
"Miranda, Roberto Campos da Rocha",4,2150,2026-01-15T10:19:10.174148
"Miserda, Roberto Francisco Bobenrieth",4,2150,2026-01-15T10:19:10.174148
"Mitjáns Martínez, Albertina",29,2150,2026-01-15T10:19:10.174148
"Mocellin, Alexandra",4,2150,2026-01-15T10:19:10.174148
"Moesch, Marutschka Martini",20,2150,2026-01-15T10:19:10.174148
