Autor,Frequencia,Offset,Timestamp_Coleta
"Nunes, Daniel Sampaio",1,32100,2025-12-30T18:07:11.786699
"Nunes, Danielle Montenegro Salamone",5,32100,2025-12-30T18:07:11.786699
"Nunes, Danilo de Santana",1,32100,2025-12-30T18:07:11.786699
"Nunes, Denise Bacellar",3,32100,2025-12-30T18:07:11.786699
"Nunes, Eduardo Soares",2,32100,2025-12-30T18:07:11.786699
"Nunes, Eloiza da Silva",1,32100,2025-12-30T18:07:11.786699
"Nunes, Eny Marcelino de Almeida",1,32100,2025-12-30T18:07:11.786699
"Nunes, Everardo Duarte",1,32100,2025-12-30T18:07:11.786699
"Nunes, Everton Klysnney Moreira",1,32100,2025-12-30T18:07:11.786699
"Nunes, Fabiana Vieira",1,32100,2025-12-30T18:07:11.786699
"Nunes, Fábio Macêdo",1,32100,2025-12-30T18:07:11.786699
"Nunes, Fábio Pessoa da Silva",1,32100,2025-12-30T18:07:11.786699
"Nunes, Fábio Ramos",1,32100,2025-12-30T18:07:11.786699
"Nunes, Fernanda Cristina",1,32100,2025-12-30T18:07:11.786699
"Nunes, Fernanda de Paula e Silva",2,32100,2025-12-30T18:07:11.786699
"Nunes, Fernando Bruno M.",1,32100,2025-12-30T18:07:11.786699
"Nunes, Fernando Fidelix",2,32100,2025-12-30T18:07:11.786699
"Nunes, Francisco Pereira",1,32100,2025-12-30T18:07:11.786699
"Nunes, Gabriela de Godoi Saldanha",1,32100,2025-12-30T18:07:11.786699
"Nunes, Gilliard",1,32100,2025-12-30T18:07:11.786699
"Nunes, Gratia Patricia Lucatelli",1,32100,2025-12-30T18:07:11.786699
"Nunes, Greice Cerqueira",1,32100,2025-12-30T18:07:11.786699
"Nunes, Gustavo Adolfo Marcelino de Almeida",3,32100,2025-12-30T18:07:11.786699
"Nunes, Heliab Bomfim",2,32100,2025-12-30T18:07:11.786699
"Nunes, Hugo Miguel Pedro",1,32100,2025-12-30T18:07:11.786699
"Nunes, Ivna de Oliveira",1,32100,2025-12-30T18:07:11.786699
"Nunes, Jacy Bandeira Almeida",1,32100,2025-12-30T18:07:11.786699
"Nunes, Jakeline Pereira",1,32100,2025-12-30T18:07:11.786699
"Nunes, Jéssica Larissa da Costa",1,32100,2025-12-30T18:07:11.786699
"Nunes, Joana Flor Rattes",1,32100,2025-12-30T18:07:11.786699
"Nunes, João Antonio Alves",2,32100,2025-12-30T18:07:11.786699
"Nunes, João Bueno",1,32100,2025-12-30T18:07:11.786699
"Nunes, Jonathan Madeira de Barros",2,32100,2025-12-30T18:07:11.786699
"Nunes, José Gustavo da Silva",2,32100,2025-12-30T18:07:11.786699
"Nunes, José Ribamar de Barros",1,32100,2025-12-30T18:07:11.786699
"Nunes, José Walter",1,32100,2025-12-30T18:07:11.786699
"Nunes, Joslaine de Oliveira",1,32100,2025-12-30T18:07:11.786699
"Nunes, Juliana Cezar",1,32100,2025-12-30T18:07:11.786699
"Nunes, Juliana Cézar",1,32150,2025-12-30T18:07:16.193561
"Nunes, Juliana da Silva",1,32150,2025-12-30T18:07:16.193561
"Nunes, Juliana Faria",1,32150,2025-12-30T18:07:16.193561
"Nunes, Karina Fares Barreto",1,32150,2025-12-30T18:07:16.193561
"Nunes, Laércio Nunes e",1,32150,2025-12-30T18:07:16.193561
"Nunes, Larissa Barbosa",1,32150,2025-12-30T18:07:16.193561
"Nunes, Laura Cristina Menezes",1,32150,2025-12-30T18:07:16.193561
"Nunes, Laura Papa Pereira",1,32150,2025-12-30T18:07:16.193561
"Nunes, Le-Lyne Paes Leme Vasconcelos",1,32150,2025-12-30T18:07:16.193561
"Nunes, Leonardo Vieira",2,32150,2025-12-30T18:07:16.193561
"Nunes, Leonília de Souza",1,32150,2025-12-30T18:07:16.193561
"Nunes, Letícia Cardoso",1,32150,2025-12-30T18:07:16.193561
"Nunes, Lorena de Almeida Cavalcante Brandão",1,32150,2025-12-30T18:07:16.193561
"Nunes, Lucas Lobato Acatauassu",1,32150,2025-12-30T18:07:16.193561
"Nunes, Lucas Saad Nogueira",1,32150,2025-12-30T18:07:16.193561
"Nunes, Lucas Souza Sampaio",1,32150,2025-12-30T18:07:16.193561
"Nunes, Luís Felipe de Melo",1,32150,2025-12-30T18:07:16.193561
"Nunes, Mallu Stephanie de Almeida",1,32150,2025-12-30T18:07:16.193561
"Nunes, Marcela Favarini",1,32150,2025-12-30T18:07:16.193561
"Nunes, Márcia Manuela Medrado",1,32150,2025-12-30T18:07:16.193561
"Nunes, Márcia Menezes",1,32150,2025-12-30T18:07:16.193561
"Nunes, Maria",1,32150,2025-12-30T18:07:16.193561
"Nunes, Maria Alzira de Araújo",2,32150,2025-12-30T18:07:16.193561
"Nunes, Maria das Dores Sousa",3,32150,2025-12-30T18:07:16.193561
"Nunes, Maria Diniz",1,32150,2025-12-30T18:07:16.193561
"Nunes, Maria Dulcinea Xavier",1,32150,2025-12-30T18:07:16.193561
"Nunes, Maria Luisa Appendino",1,32150,2025-12-30T18:07:16.193561
"Nunes, Mariângela de Vasconcelos",1,32150,2025-12-30T18:07:16.193561
"Nunes, Marina Soares",2,32150,2025-12-30T18:07:16.193561
"Nunes, Martha Suzana (Trad.)",1,32150,2025-12-30T18:07:16.193561
"Nunes, Mateus Jesus",1,32150,2025-12-30T18:07:16.193561
"Nunes, Matheus Montenegro",2,32150,2025-12-30T18:07:16.193561
"Nunes, Michelle de Faria",1,32150,2025-12-30T18:07:16.193561
"Nunes, Nádia Lúcia Almeida",1,32150,2025-12-30T18:07:16.193561
"Nunes, Natália Macedo",1,32150,2025-12-30T18:07:16.193561
"Nunes, Nathalee Barbosa",1,32150,2025-12-30T18:07:16.193561
"Nunes, Newton",1,32150,2025-12-30T18:07:16.193561
"Nunes, O. A. C.",2,32150,2025-12-30T18:07:16.193561
"Nunes, Orlando Vinicius Rangel",2,32150,2025-12-30T18:07:16.193561
"Nunes, Orlando Vinicius Rangel Nunes",1,32150,2025-12-30T18:07:16.193561
"Nunes, Pamela Mayara Fernandes",1,32150,2025-12-30T18:07:16.193561
"Nunes, Patrícia Cristina Cunha",1,32150,2025-12-30T18:07:16.193561
"Nunes, Paulo Humberto Moreira",1,32150,2025-12-30T18:07:16.193561
"Nunes, Paulo Nicholas de Freitas",1,32150,2025-12-30T18:07:16.193561
"Nunes, Paulo Reis",1,32150,2025-12-30T18:07:16.193561
"Nunes, R.",1,32150,2025-12-30T18:07:16.193561
"Nunes, Rafael",1,32150,2025-12-30T18:07:16.193561
"Nunes, Rafael de Souza",2,32150,2025-12-30T18:07:16.193561
"Nunes, Rafael Rabelo",8,32150,2025-12-30T18:07:16.193561
"Nunes, Rafael Vieira",1,32150,2025-12-30T18:07:16.193561
"Nunes, Raphael Marcelino de Almeida",1,32200,2025-12-30T18:07:20.696049
"Nunes, Renan Maia",1,32200,2025-12-30T18:07:20.696049
"Nunes, Ricardo da Costa",1,32200,2025-12-30T18:07:20.696049
"Nunes, Ricardo Ferreira",5,32200,2025-12-30T18:07:20.696049
"Nunes, Rodrigo Barbosa",1,32200,2025-12-30T18:07:20.696049
"Nunes, Rosivelton do Amaral",1,32200,2025-12-30T18:07:20.696049
"Nunes, Selene Peres Peres",1,32200,2025-12-30T18:07:20.696049
"Nunes, Sheila Maroccolo",1,32200,2025-12-30T18:07:20.696049
"Nunes, Tallita Karolline",1,32200,2025-12-30T18:07:20.696049
"Nunes, Tâmara Araújo Rocha",1,32200,2025-12-30T18:07:20.696049
"Nunes, Tayara Colins",1,32200,2025-12-30T18:07:20.696049
"Nunes, Thiago Oliveira",3,32200,2025-12-30T18:07:20.696049
"Nunes, Thiago Oliveira Queiroz",1,32200,2025-12-30T18:07:20.696049
"Nunes, Tiago Ribeiro",1,32200,2025-12-30T18:07:20.696049
"Nunes, Vanessa de Queiroz",1,32200,2025-12-30T18:07:20.696049
"Nunes, Vânia Lúcia Brandão",1,32200,2025-12-30T18:07:20.696049
"Nunes, Vinicius Uriel Cardoso",1,32200,2025-12-30T18:07:20.696049
"Nunes, Viviane Faria Lopes",1,32200,2025-12-30T18:07:20.696049
"Nunes, Edson Magalhães",1,32200,2025-12-30T18:07:20.696049
"Nunes, Gustavo Aquino",1,32200,2025-12-30T18:07:20.696049
"Nunes, Iara",1,32200,2025-12-30T18:07:20.696049
"Nunes, J.F.",1,32200,2025-12-30T18:07:20.696049
"Nunes, Juliana Faria",1,32200,2025-12-30T18:07:20.696049
"Nunes, Maria de Fátima",1,32200,2025-12-30T18:07:20.696049
"Nunes, Pedro Murilo Sales",2,32200,2025-12-30T18:07:20.696049
"Nunes, Rafael de Souza",1,32200,2025-12-30T18:07:20.696049
"Nunes, Yule Roberta Ferreira",1,32200,2025-12-30T18:07:20.696049
"Nuñez Del Prado, Zenón José Guzmán",1,32200,2025-12-30T18:07:20.696049
"Nunis, Edivonete Alvis",1,32200,2025-12-30T18:07:20.696049
"Nuto, João Vianney Cavalcanti",1,32200,2025-12-30T18:07:20.696049
"Nuto, Rosângela Cavalcante",1,32200,2025-12-30T18:07:20.696049
"Nuza, Darli Pereira",2,32200,2025-12-30T18:07:20.696049
"Nwora, Emmanuel Ifeka",1,32200,2025-12-30T18:07:20.696049
"Nyakada, Vasco Pedro",1,32200,2025-12-30T18:07:20.696049
"O'Dwyer, Gisele",1,32200,2025-12-30T18:07:20.696049
"Ó, Kycia Maria Rodrigues do",1,32200,2025-12-30T18:07:20.696049
"Ó, Sávio Wanderley do",1,32200,2025-12-30T18:07:20.696049
"Oaigen, Ricardo Pedroso",1,32200,2025-12-30T18:07:20.696049
"Oakley, Elaine F.",1,32200,2025-12-30T18:07:20.696049
"Obando Gomez, Libardo Edmundo",1,32200,2025-12-30T18:07:20.696049
"Obando, Hernando Antonio del Portillo",1,32200,2025-12-30T18:07:20.696049
"Obara, Marcos Takashi",5,32200,2025-12-30T18:07:20.696049
"Obata, Regina (Trad.)",1,32200,2025-12-30T18:07:20.696049
"Oberdorff, Thierry",2,32200,2025-12-30T18:07:20.696049
"Oberg, Matheus Barbosa Andrade Moser",2,32200,2025-12-30T18:07:20.696049
"Obes, Liziane Feckner Buldain",1,32200,2025-12-30T18:07:20.696049
"Obie, Jonathan",1,32200,2025-12-30T18:07:20.696049
"Obraczka, Katia",1,32200,2025-12-30T18:07:20.696049
"Obs, Fernando",1,32200,2025-12-30T18:07:20.696049
"Ocampo Betancur, Maritza",3,32200,2025-12-30T18:07:20.696049
"Ocampo Gómez, Diego Alexander",1,32250,2025-12-30T18:07:24.996295
"Ocampo, Cristian Dario Alzate",1,32250,2025-12-30T18:07:24.996295
"Ocampo, Gisele Kede Flor",1,32250,2025-12-30T18:07:24.996295
"Ocampo, Susana B.",1,32250,2025-12-30T18:07:24.996295
"Ocampo-Araya, Mariela del Carmen",1,32250,2025-12-30T18:07:24.996295
"Ocazionez, Sergio Andrés Conde",2,32250,2025-12-30T18:07:24.996295
"Ochman, Valquiria dos Santos",1,32250,2025-12-30T18:07:24.996295
"Ochoa Cruz, Edgar Andres",1,32250,2025-12-30T18:07:24.996295
"Ochoa Diaz, Claudia Patricia",3,32250,2025-12-30T18:07:24.996295
"Ochoa Valderrama, Jair",1,32250,2025-12-30T18:07:24.996295
"Ochoa, Douglas Herlemann",1,32250,2025-12-30T18:07:24.996295
"Ocké-Reis, Carlos Octávio",1,32250,2025-12-30T18:07:24.996295
"Očovaj, Sanja Batić",1,32250,2025-12-30T18:07:24.996295
"Oda, Paula dos Santos",1,32250,2025-12-30T18:07:24.996295
"Odashiro, Luciana Nakao",1,32250,2025-12-30T18:07:24.996295
"Oddone, Andre",1,32250,2025-12-30T18:07:24.996295
"Oddone, Nanci Elizabeth",1,32250,2025-12-30T18:07:24.996295
"Odeh, Muna Muhammad",5,32250,2025-12-30T18:07:24.996295
"Odeh-Moreira, Jamila",1,32250,2025-12-30T18:07:24.996295
"Odelius, Catarina Cecília",8,32250,2025-12-30T18:07:24.996295
"Odelius, Catarina Cecília",2,32250,2025-12-30T18:07:24.996295
"Odell, Edward W.",1,32250,2025-12-30T18:07:24.996295
"Odon, Pedro Ivo",1,32250,2025-12-30T18:07:24.996295
"Odon, Tiago Ivo",1,32250,2025-12-30T18:07:24.996295
"Odone Filho, Vicente",1,32250,2025-12-30T18:07:24.996295
"Oertel, Wolfgang H.",1,32250,2025-12-30T18:07:24.996295
"Oestreicher, Jordan Sky",2,32250,2025-12-30T18:07:24.996295
"Ogassawara, Aiko Tanonaka",1,32250,2025-12-30T18:07:24.996295
"Ogata, Fernanda dos Santos",1,32250,2025-12-30T18:07:24.996295
"Ogata, Renato Akio",1,32250,2025-12-30T18:07:24.996295
"Ogata, Roberto Shojirou",1,32250,2025-12-30T18:07:24.996295
"Ogawa, William Afonso",1,32250,2025-12-30T18:07:24.996295
"Ogawa, Jorge Sadayoshi",1,32250,2025-12-30T18:07:24.996295
"Ogbonnaya, Chisom Esther",1,32250,2025-12-30T18:07:24.996295
"Ogliari, Karina Brito da Costa",1,32250,2025-12-30T18:07:24.996295
"Ogliari, Monalisa",1,32250,2025-12-30T18:07:24.996295
"Ogliari, Paulo Rodolfo",1,32250,2025-12-30T18:07:24.996295
"Ogusku, Mauricio Morishi",1,32250,2025-12-30T18:07:24.996295
"Ohashi, Otavio Mitio",1,32250,2025-12-30T18:07:24.996295
"Ohira, Aline Marques",1,32250,2025-12-30T18:07:24.996295
"Ohofugi, Nathália Guimarães",1,32250,2025-12-30T18:07:24.996295
"Ohtoshi, Paulo Hideo",2,32250,2025-12-30T18:07:24.996295
"Oikawa, Sérgio Minoru",1,32250,2025-12-30T18:07:24.996295
"Oiticica, Jeanne",1,32250,2025-12-30T18:07:24.996295
"Oiwa, Ayako",1,32250,2025-12-30T18:07:24.996295
"Ojala, Raisa Maarit Paulina",1,32250,2025-12-30T18:07:24.996295
"Ojala, Satu Anneli",1,32250,2025-12-30T18:07:24.996295
"Oka, Gabriel Elias Parente Barreto",2,32250,2025-12-30T18:07:24.996295
"Okada, Clarice T.",1,32250,2025-12-30T18:07:24.996295
"Okada, Sionara Ioco",2,32250,2025-12-30T18:07:24.996295
"Okado, Giovani Hideki Chinaglia",1,32300,2025-12-30T18:07:29.715188
"Okamoto, Gabriel Gonçalves",2,32300,2025-12-30T18:07:29.715188
"Okamoto, Valdelis Novis",1,32300,2025-12-30T18:07:29.715188
"Okamura, Aline Bassetto",2,32300,2025-12-30T18:07:29.715188
"Okawachi, Massayuki Franco",1,32300,2025-12-30T18:07:29.715188
"Okida, Daniella Tiemi Sasaki",1,32300,2025-12-30T18:07:29.715188
"Okido, Aline Cristiane Cavicchioli",1,32300,2025-12-30T18:07:29.715188
"Okimoto, Carolina Alves",1,32300,2025-12-30T18:07:29.715188
"Okimoto, Marcio Vinicius",1,32300,2025-12-30T18:07:29.715188
"Okino, Esmeralda Yoshico Arakaki",3,32300,2025-12-30T18:07:29.715188
"Okiyama, Fabieni Tiemy Menezes",2,32300,2025-12-30T18:07:29.715188
"Oku, Simone Kimie",1,32300,2025-12-30T18:07:29.715188
"Olalquiaga, Felipe Ramon Alves",1,32300,2025-12-30T18:07:29.715188
"Olalquiaga, Amanda Alves",1,32300,2025-12-30T18:07:29.715188
"Oldridge, Mike",1,32300,2025-12-30T18:07:29.715188
"Olegário, Raphael Lopes",3,32300,2025-12-30T18:07:29.715188
"Olegário, Lílian Andressa Oliveira",1,32300,2025-12-30T18:07:29.715188
"Oleskovicz, C.",1,32300,2025-12-30T18:07:29.715188
"Oliani, Merlyn Mércia",1,32300,2025-12-30T18:07:29.715188
"Olinto, Vitor Guimaraes",1,32300,2025-12-30T18:07:29.715188
"Olinto, Vitor Guimarães",1,32300,2025-12-30T18:07:29.715188
"Oliva, Anderson Ribeiro",15,32300,2025-12-30T18:07:29.715188
"Oliva, Luciana Menezes da Cunha Rêgo",1,32300,2025-12-30T18:07:29.715188
"Oliva, Luzia Aparecida (org.)",1,32300,2025-12-30T18:07:29.715188
"Oliva, L. R.",1,32300,2025-12-30T18:07:29.715188
"Olival, Guilherme Sciascia do",1,32300,2025-12-30T18:07:29.715188
"Olival, Mariana Delgado de",1,32300,2025-12-30T18:07:29.715188
"Olival, Thiago Augusto Costa de",1,32300,2025-12-30T18:07:29.715188
"Olivares, Alejandro",1,32300,2025-12-30T18:07:29.715188
"Oliveira Calasans, Nínivy Caroliny Mélo de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Filho, Ary Teixeira de",5,32300,2025-12-30T18:07:29.715188
"Oliveira Filho, Edson Zuza de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Filho, Eduardo Cyrino",1,32300,2025-12-30T18:07:29.715188
"Oliveira Filho, Elias Rodrigues de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Filho, Geraldo Barbosa de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Filho, Isaías de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Filho, José Batista de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Filho, Michel Baltazar de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Filho, Waldemar Pacheco",1,32300,2025-12-30T18:07:29.715188
"Oliveira Filho, Júlio C. de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Jr, Sebastião",2,32300,2025-12-30T18:07:29.715188
"Oliveira Jr., Manuel P.",1,32300,2025-12-30T18:07:29.715188
"Oliveira Júnior, Adair de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Júnior, Almir de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Júnior, Antônio Alves de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Junior, Aristeu de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Júnior, Aristeu de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Junior, Carlos Duarte de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Júnior, Edir Lopes de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Júnior, Eurípedes Monteiro de",1,32300,2025-12-30T18:07:29.715188
"Oliveira Júnior, Evandro da Costa",1,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Fernando Antônio Alves de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Fernando Antônio de Alencar Alves de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Junior, Francisco Guilherme de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Francisco Sávio de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Geraldo Coelho de",2,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Getúlio Pereira de",6,32350,2025-12-30T18:07:34.114292
"Oliveira Junior, Gilberto",1,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Gildásio Antonio de",2,32350,2025-12-30T18:07:34.114292
"Oliveira Junior, Gilson Brandão de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Jorge Antônio de",2,32350,2025-12-30T18:07:34.114292
"Oliveira Jùnior, José Carlos",1,32350,2025-12-30T18:07:34.114292
"Oliveira Junior, José Carlos de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, José Carlos de",2,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, José Mendes de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Júlio César Farias de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Junior, Manuel Pereira de",2,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Manuel Pereira de",4,32350,2025-12-30T18:07:34.114292
"Oliveira Junior, Marcone de",2,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Nelson Gomes de",5,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Paulo Roberto de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Junior, Rodrigo de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Salerme Inácio",1,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Severino Azevedo de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Silvio Assis de",3,32350,2025-12-30T18:07:34.114292
"Oliveira Junior, Vicente Geraldo de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Antônio Ribeiro",4,32350,2025-12-30T18:07:34.114292
"Oliveira Júnior, Gilberto Alves de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Junior, João Gregório de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Junior, Waldesse Piragé de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neta, Laura Virgínia Moraes de",2,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Abraão",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Alfredo Manoel de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Aristides Vitorino de",3,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Aristinete Bernardes",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Damiana Bernardo de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Edi Alves de",2,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Edimilson Torres de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Esclepíades de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Fernando Soares de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Francisco Abraão Gomes de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, José Carneiro da Cunha",3,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, José Carvalho",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Osmar de Souza",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Osmundo Brilhante de",2,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Pedro Henrique de",11,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Pedro Mouzinho de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Sandoval Bittencourt de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Sebastião Benete Reis de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Manoel Paes de",1,32350,2025-12-30T18:07:34.114292
"Oliveira Neto, Marçal de",2,32400,2025-12-30T18:07:38.406779
"Oliveira Segundo, Victor Hugo de",1,32400,2025-12-30T18:07:38.406779
"Oliveira Sobrinho, Luiz Vieira de",1,32400,2025-12-30T18:07:38.406779
"Oliveira Souza, Líbia Roberta de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, A. A .M. A",1,32400,2025-12-30T18:07:38.406779
"Oliveira, A. A. F.",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Acácia Souza de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Achilles Alves de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Adelaide Cristina Nascimento de",2,32400,2025-12-30T18:07:38.406779
"Oliveira, Aderbal Carlos de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Adilson Serafim de",2,32400,2025-12-30T18:07:38.406779
"Oliveira, Adilton G.",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Admar Costa de",3,32400,2025-12-30T18:07:38.406779
"Oliveira, Adriana de",2,32400,2025-12-30T18:07:38.406779
"Oliveira, Adriana de Souza",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Adriana Lemos de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Adriana Mara Vaz de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Adriana Passos",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Adriana Raquel Ferreira Costa",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Adriana Silva",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Adriane Alves de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Adriano Barros Barata de",2,32400,2025-12-30T18:07:38.406779
"Oliveira, Adriano Luiz",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Adrielly Lorena Rodrigues de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Adrilane Batista de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Aglailson Glêdson Cabral de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Ailton Carneiro de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Aimê",4,32400,2025-12-30T18:07:38.406779
"Oliveira, Alaide Braga de",3,32400,2025-12-30T18:07:38.406779
"Oliveira, Alan Leone de Araújo",3,32400,2025-12-30T18:07:38.406779
"Oliveira, Alan Santos de",2,32400,2025-12-30T18:07:38.406779
"Oliveira, Aldo Eurípedes Soares de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alessandra Batista de",2,32400,2025-12-30T18:07:38.406779
"Oliveira, Alessandra Rejane Ericsson de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alessandra Ribeiro Ventura",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alessandro Borges de Sousa",5,32400,2025-12-30T18:07:38.406779
"Oliveira, Alessandro Fernandes de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alessandro Roberto de",7,32400,2025-12-30T18:07:38.406779
"Oliveira, Alessandro Roberto de (org.)",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alex Antonio de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alex Ferreira de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alex Helder Cordeiro de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alex Nunes de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alexandra Ribeiro",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alexandre Ataíde Gonçalves",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alexandre Crepory Abbott de",2,32400,2025-12-30T18:07:38.406779
"Oliveira, Alexandre Mundim de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alexandre Muñoz Lopes de",2,32400,2025-12-30T18:07:38.406779
"Oliveira, Alexandre Silva de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alexsandra Duarte de",1,32400,2025-12-30T18:07:38.406779
"Oliveira, Alice Roberte de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Aline Albuquerque S. de",3,32450,2025-12-30T18:07:43.019571
"Oliveira, Aline Albuquerque Sant'Anna de",3,32450,2025-12-30T18:07:43.019571
"Oliveira, Aline da Nóbrega",4,32450,2025-12-30T18:07:43.019571
"Oliveira, Aline Farias de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Aline Gomes de",2,32450,2025-12-30T18:07:43.019571
"Oliveira, Aline Lima de",6,32450,2025-12-30T18:07:43.019571
"Oliveira, Aline Nóbrega de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Aline Ribeiro de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Aline Seabra de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Alisson Lopes",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Allan Luís Augusto Redes de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Alline Meyre de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Allisson Lopes de",3,32450,2025-12-30T18:07:43.019571
"Oliveira, Amanda Antunes Reis Santos de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Amanda Biete de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Amanda Cristine de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Amanda Idala Dias",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Amanda Maria Garcia Holgado de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Amaury Apolonio de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Amurabi Pereira de",1,32450,2025-12-30T18:07:43.019571
"Oliveira, Ana Amélia Neri",2,32450,2025-12-30T18:07:43.019571
"Oliveira, Ana C.",1,32450,2025-12-30T18:07:43.019571
