Orientador,Frequencia,Offset,Timestamp_Coleta
"Castro, Maria Elita Batista de",4,700,2025-12-30T17:10:21.224932
"Castro, Mariana de Souza",34,700,2025-12-30T17:10:21.224932
"Castro, Renato Vinicius Oliveira",6,700,2025-12-30T17:10:21.224932
"Castro, Renato Vinícius Oliveira",1,700,2025-12-30T17:10:21.224932
"Castro, Rita de Almeida",3,700,2025-12-30T17:10:21.224932
"Castro, Rita de Cássia de Almeida",11,750,2025-12-30T17:10:23.438948
"Castro, Rosana Andréa Costa de",4,750,2025-12-30T17:10:23.438948
"Castro, Stephen Anthony de",1,750,2025-12-30T17:10:23.438948
"Castro, Vanessa Maria de",25,750,2025-12-30T17:10:23.438948
"Castro, Vera Marisa Pugliese de",9,750,2025-12-30T17:10:23.438948
"Castro-Lucas, Cristina",2,750,2025-12-30T17:10:23.438948
"Castro-Tejerina, Jorge",1,750,2025-12-30T17:10:23.438948
"Catalão, Vera Margarida Lessa",25,750,2025-12-30T17:10:23.438948
"Catanzaro, Tatiana  Olivieri",1,750,2025-12-30T17:10:23.438948
"Cavalcante Neto, Florêncio Figueiredo",1,750,2025-12-30T17:10:23.438948
"Cavalcante, André Luís Brasil",35,750,2025-12-30T17:10:23.438948
"Cavalcante, Luiz Ricardo Mattos Teixeira",1,750,2025-12-30T17:10:23.438948
"Cavalcante, Paulo Roberto Nóbrega",20,750,2025-12-30T17:10:23.438948
"Cavalcante, Pedro Luiz Costa",4,750,2025-12-30T17:10:23.438948
"Cavalcante, Pedro Paulo Murce Menezes",1,750,2025-12-30T17:10:23.438948
"Cavalcante, Taciana Barbosa",1,750,2025-12-30T17:10:23.438948
"Cavalcanti Neto, Florêncio Figueiredo",4,750,2025-12-30T17:10:23.438948
"Cavalcanti, Cordelia Robalinho",1,750,2025-12-30T17:10:23.438948
"Cavalcanti, Cordélia Robalinho",3,750,2025-12-30T17:10:23.438948
"Cavalcanti, Eduardo Luiz Dias",11,750,2025-12-30T17:10:23.438948
"Cavalcanti, Guilherme de Albuquerque",3,750,2025-12-30T17:10:23.438948
"Cavalcanti, Leonardo",1,750,2025-12-30T17:10:23.438948
"Cavalcanti, Leonardo de Vilhena",2,750,2025-12-30T17:10:23.438948
"Cavalcanti, Roberto Brandão",4,750,2025-12-30T17:10:23.438948
"Cavalcanti, Roberto. Brandão",1,750,2025-12-30T17:10:23.438948
"Cavalcanti, Taciana Barbosa",19,750,2025-12-30T17:10:23.438948
"Cavalheiro, Adail de Castro",8,750,2025-12-30T17:10:23.438948
"Cavalleiro, Eliane dos Santos",2,750,2025-12-30T17:10:23.438948
"Cavaton, Maria Fernanda Farah",4,750,2025-12-30T17:10:23.438948
"Cayón Durán, Luis Abraham",18,750,2025-12-30T17:10:23.438948
"Cechin, Andrei Domingues",4,750,2025-12-30T17:10:23.438948
"Ceies, Luiz Augusto Monnerat",1,750,2025-12-30T17:10:23.438948
"Celes, Luiz Augusto Monnerat",32,750,2025-12-30T17:10:23.438948
"Celeste, Letícia Correa",9,750,2025-12-30T17:10:23.438948
"Celestino, Victor Rafael Rezende",1,750,2025-12-30T17:10:23.438948
"Cerda, Rodrigo Andrés Miranda",2,750,2025-12-30T17:10:23.438948
"Cernev, Francine Kemmer",3,750,2025-12-30T17:10:23.438948
"Cernicchiaro, Luiz Vicente",3,750,2025-12-30T17:10:23.438948
"Cerqueira, Daniel Ricardo de Castro",1,750,2025-12-30T17:10:23.438948
"Cerqueira, Teresa Cristina Siqueira",25,750,2025-12-30T17:10:23.438948
"Cervo, Amado Luiz",10,750,2025-12-30T17:10:23.438948
"Cesar, Luiz Pedro de Melo",4,750,2025-12-30T17:10:23.438948
"César, Maria Auxiliadora",1,750,2025-12-30T17:10:23.438948
"Ceschin, Artemis Marti",12,750,2025-12-30T17:10:23.438948
"Chacon, Thiago Costa",7,750,2025-12-30T17:10:23.438948
"Chacon, Vamireh",1,750,2025-12-30T17:10:23.438948
"Chagas, Carlos",2,750,2025-12-30T17:10:23.438948
"Chagas, Sheila Campos",2,750,2025-12-30T17:10:23.438948
"Chagas, Valnir",1,750,2025-12-30T17:10:23.438948
"Chaibub, Juliana Rochet Wirth",2,750,2025-12-30T17:10:23.438948
"Chaim, Ricardo Matos",12,800,2025-12-30T17:10:25.656278
"Chaker, Juliano Alexandre",5,800,2025-12-30T17:10:25.656278
"Chalita, Maria Regina Catai",3,800,2025-12-30T17:10:25.656278
"Chang Chung Yu, Doria",1,800,2025-12-30T17:10:25.656278
"Chariglione, Isabelle Patriciá Freitas Soares",2,800,2025-12-30T17:10:25.656278
"Charles, Maria",1,800,2025-12-30T17:10:25.656278
"Charneau, Izabela Marques Dourado Bastos",3,800,2025-12-30T17:10:25.656278
"Charneau, Sébastien Olivier",16,800,2025-12-30T17:10:25.656278
"Chatelard, Daniela Scheinkman",57,800,2025-12-30T17:10:25.656278
"Chauvet, Gilberto Antunes",6,800,2025-12-30T17:10:25.656278
"Chaves Júnior, José Inaldo",6,800,2025-12-30T17:10:25.656278
"Chaves, Carlos Alberto Paraguassu",8,800,2025-12-30T17:10:25.656278
"Chaves, Christiane de Alencar",3,800,2025-12-30T17:10:25.656278
"Chaves, Christine de Alencar",1,800,2025-12-30T17:10:25.656278
"Chaves, Henrique Marinho Leite",13,800,2025-12-30T17:10:25.656278
"Chaves, Pablo Holmes",9,800,2025-12-30T17:10:25.656278
"Chaves, Sacha Braun",1,800,2025-12-30T17:10:25.656278
"Chaw-Shung, Huang",2,800,2025-12-30T17:10:25.656278
"Chemale Júnior, Farid",11,800,2025-12-30T17:10:25.656278
"Chiarello, Marileusa Dosolina",4,800,2025-12-30T17:10:25.656278
"Christofidis, Demetrios",3,800,2025-12-30T17:10:25.656278
"Cicerelli, Rejane Ennes",6,800,2025-12-30T17:10:25.656278
"Cícero, Pedro Henrique de Moraes",6,800,2025-12-30T17:10:25.656278
"Cidade, Lúcia Cony Faria",25,800,2025-12-30T17:10:25.656278
"Cigales, Marcelo Pinheiro",2,800,2025-12-30T17:10:25.656278
"Cioletti, Leandro Martins",13,800,2025-12-30T17:10:25.656278
"Cipriano Junior, Gerson",1,800,2025-12-30T17:10:25.656278
"Cipriano Júnior, Gérson",24,800,2025-12-30T17:10:25.656278
"Cipriano, Graziella França Bernardelli",7,800,2025-12-30T17:10:25.656278
"Cirino, Carlos Alberto Marinho",1,800,2025-12-30T17:10:25.656278
"Claro, Daniela Barreiro",1,800,2025-12-30T17:10:25.656278
"Clímaco, João Carlos Teatini de S.",1,800,2025-12-30T17:10:25.656278
"Clímaco, João Carlos Teatini De Souza",1,800,2025-12-30T17:10:25.656278
"Clímaco, João Carlos Teatini de Souza",17,800,2025-12-30T17:10:25.656278
"Coaquira, José Antonio Huamaní",3,800,2025-12-30T17:10:25.656278
"Codo, Wanderley",6,800,2025-12-30T17:10:25.656278
"Coelho Junior, Francisco Antonio",46,800,2025-12-30T17:10:25.656278
"Coelho, Cristiano",3,800,2025-12-30T17:10:25.656278
"Coelho, Cristina Massot Madeira",29,800,2025-12-30T17:10:25.656278
"Coêlho, Denilson Bandeira",24,800,2025-12-30T17:10:25.656278
"Coelho, Inocêncio Mártires",3,800,2025-12-30T17:10:25.656278
"Coelho, Juliana Soledade Barbosa",1,800,2025-12-30T17:10:25.656278
"Coelho, Marco Antônio Freitas do Egito",3,800,2025-12-30T17:10:25.656278
"Coelho, Maria Filomena Pinto da Costa",18,800,2025-12-30T17:10:25.656278
"Coelho, Maria Francisca Pinheiro",19,800,2025-12-30T17:10:25.656278
"Coelho, Vera Lúcia Decnop",4,800,2025-12-30T17:10:25.656278
"Coitinho, Denise Costa",3,800,2025-12-30T17:10:25.656278
"Collares, Ana Cristina Murta",7,800,2025-12-30T17:10:25.656278
"Collevatti, Rosane Garcia",1,800,2025-12-30T17:10:25.656278
"Colli, Guarino Rinaldi",41,800,2025-12-30T17:10:25.656278
"Conceição, Maria Hosana",7,850,2025-12-30T17:10:27.876827
"Conceição, Maria Inês Gandolfo",32,850,2025-12-30T17:10:27.876827
"Conceição, Mariney Pereira",13,850,2025-12-30T17:10:27.876827
"Conceição, Pedro Henrique Zuchi da",14,850,2025-12-30T17:10:27.876827
"Conduru, Roberto",1,850,2025-12-30T17:10:27.876827
"Consolaro, Hélder Nagai",6,850,2025-12-30T17:10:27.876827
"Constantino, Reginaldo",7,850,2025-12-30T17:10:27.876827
"Contezini, Silvana Nair Leite",4,850,2025-12-30T17:10:27.876827
"Contreras Pineda, Francisco Javier",5,850,2025-12-30T17:10:27.876827
"Cordão Neto, Manoel Porfírio",33,850,2025-12-30T17:10:27.876827
"Cordeiro Netto, Oscar de Moraes",27,850,2025-12-30T17:10:27.876827
"Cordón Portillo, Jorge Alberto",3,850,2025-12-30T17:10:27.876827
"Córdova, Carlos Martín Infante",1,850,2025-12-30T17:10:27.876827
"Córdova, Rogério de Andrade",2,850,2025-12-30T17:10:27.876827
"Cornelli, Gabriele",39,850,2025-12-30T17:10:27.876827
"Corôa, Maria Luiza Monteiro Sales",30,850,2025-12-30T17:10:27.876827
"Corrêa, Ana Laura dos Reis",32,850,2025-12-30T17:10:27.876827
"Corrêa, Antenor Ferreira",17,850,2025-12-30T17:10:27.876827
"Corrêa, Elizabeth Nicolau Saad",1,850,2025-12-30T17:10:27.876827
"Correa, George Marsicano",2,850,2025-12-30T17:10:27.876827
"Correa, Jan Mendonça",1,850,2025-12-30T17:10:27.876827
"Corrêa, José Raimundo",16,850,2025-12-30T17:10:27.876827
"Corrêa, Rodrigo Studart",16,850,2025-12-30T17:10:27.876827
"Correia, Carmen Regina Mendes de Araújo",1,850,2025-12-30T17:10:27.876827
"Correia, Mauro Vicentini",2,850,2025-12-30T17:10:27.876827
"Correia, Paulo Petronílio",5,850,2025-12-30T17:10:27.876827
"Correia, Talita de Almeida Fernandes",1,850,2025-12-30T17:10:27.876827
"Correia, Tiago Pereira da Silva",2,850,2025-12-30T17:10:27.876827
"Cortez Escalante, Juan José",1,850,2025-12-30T17:10:27.876827
"Cortinhas, Juliano da Silva",1,850,2025-12-30T17:10:27.876827
"Costa Filho, Carlos Roberto Pio da",6,850,2025-12-30T17:10:27.876827
"Costa Júnior, Áderson Luiz",20,850,2025-12-30T17:10:27.876827
"Costa Júnior, Edson Alves da",4,850,2025-12-30T17:10:27.876827
"Costa Júnior, Edson Dias",3,850,2025-12-30T17:10:27.876827
"Costa, Abimael de Jesus Barros",11,850,2025-12-30T17:10:27.876827
"Costa, Alexandre Araújo",27,850,2025-12-30T17:10:27.876827
"Costa, Alexandre Bernardino",50,850,2025-12-30T17:10:27.876827
"Costa, Alexandre Florian da",11,850,2025-12-30T17:10:27.876827
"Costa, Aline Rachel Gonçalves",1,850,2025-12-30T17:10:27.876827
"Costa, Andréia Alves",2,850,2025-12-30T17:10:27.876827
"Costa, Arthur Trindade Maranhão",30,850,2025-12-30T17:10:27.876827
"Costa, Caio César de Medeiros",10,850,2025-12-30T17:10:27.876827
"Costa, Charles Antônio Nascimento",1,850,2025-12-30T17:10:27.876827
"Costa, Clarice da Silva",10,850,2025-12-30T17:10:27.876827
"Costa, Claudio Lucio",1,850,2025-12-30T17:10:27.876827
"Costa, Cláudio Lúcio",3,850,2025-12-30T17:10:27.876827
"Costa, Cléria Botelho da",1,850,2025-12-30T17:10:27.876827
"Costa, Cléria Botêlho da",27,850,2025-12-30T17:10:27.876827
"Costa, Deane Maria Fonsêca de Castro e",6,850,2025-12-30T17:10:27.876827
"Costa, Everaldo Batista da",27,850,2025-12-30T17:10:27.876827
"Costa, Felipe Rodrigues da",4,900,2025-12-30T17:10:30.089305
"Costa, Flavio Murilo Pereira da",1,900,2025-12-30T17:10:30.089305
"Costa, Helena Araújo",2,900,2025-12-30T17:10:30.089305
"Costa, Henrique Araújo",7,900,2025-12-30T17:10:30.089305
"Costa, Ileno Izídio da",57,900,2025-12-30T17:10:30.089305
"Costa, Iná Camargo",1,900,2025-12-30T17:10:30.089305
"Costa, Ismael Victor de Lucena",5,900,2025-12-30T17:10:30.089305
"Costa, Ivan Ferreira da",5,900,2025-12-30T17:10:30.089305
"Costa, Izaías Pereira da",2,900,2025-12-30T17:10:30.089305
"Costa, Izelda Maria Carvalho",16,900,2025-12-30T17:10:30.089305
"Costa, Jales Dantas da",3,900,2025-12-30T17:10:30.089305
"Costa, João Paulo Carvalho Lustosa da",24,900,2025-12-30T17:10:30.089305
"Costa, João Paulo Javidi da",4,900,2025-12-30T17:10:30.089305
"Costa, Joaze Bernardino",3,900,2025-12-30T17:10:30.089305
"Costa, Jonatas Maia da",13,900,2025-12-30T17:10:30.089305
"Costa, José Camargo da",14,900,2025-12-30T17:10:30.089305
"Costa, Liana Fortunato",31,900,2025-12-30T17:10:30.089305
"Costa, Luciane Ribeiro de Rezende Sucasas da",2,900,2025-12-30T17:10:30.089305
"Costa, Marcus Vincius Chaffim",1,900,2025-12-30T17:10:30.089305
"Costa, Marcus Vinícius Chaffim",2,900,2025-12-30T17:10:30.089305
"Costa, Mariella Silva de Oliveira",1,900,2025-12-30T17:10:30.089305
"Costa, Michelli Pereira da",1,900,2025-12-30T17:10:30.089305
"Costa, Paulo Henrique Pereira da",2,900,2025-12-30T17:10:30.089305
"Costa, Pedro Henrique Antunes da",2,900,2025-12-30T17:10:30.089305
"Costa, Sely Maria de Souza",21,900,2025-12-30T17:10:30.089305
"Costa, Tânia da Silveira Agostini",1,900,2025-12-30T17:10:30.089305
"Costa, Teresa Helena Macedo da",23,900,2025-12-30T17:10:30.089305
"Costa, Thérèse Hofmann Gatti Rodrigues da",2,900,2025-12-30T17:10:30.089305
"Costa, Vanessa Polina Pereira da",4,900,2025-12-30T17:10:30.089305
"Costa-Leite, Alexandre",5,900,2025-12-30T17:10:30.089305
"Cotarelo, Ramón",1,900,2025-12-30T17:10:30.089305
"Cotes, Carlos Arturo Conde",1,900,2025-12-30T17:10:30.089305
"Cotrim, Ana Aguiar",3,900,2025-12-30T17:10:30.089305
"Cotta, Taís Augusto Pitta Garcia",1,900,2025-12-30T17:10:30.089305
"Coudel, Emilie Suzanne",2,900,2025-12-30T17:10:30.089305
"Coutinho, Carlos Luciano Silva",5,900,2025-12-30T17:10:30.089305
"Coutinho, Laura Maria",18,900,2025-12-30T17:10:30.089305
"Coutinho, Paulo Cesar",21,900,2025-12-30T17:10:30.089305
"Couto Júnior, Antônio Felipe",5,900,2025-12-30T17:10:30.089305
"Couto, Hildo Honório do",22,900,2025-12-30T17:10:30.089305
"Couto, Luiz Mário Marques",3,900,2025-12-30T17:10:30.089305
"Crispim, Honorio Assis Filho",2,900,2025-12-30T17:10:30.089305
"Cruvinel, Vanessa  Resende Nogueira",1,900,2025-12-30T17:10:30.089305
"Cruz, Antonio Pedro de Mello",10,900,2025-12-30T17:10:30.089305
"Cruz, Fernanda Natasha Bravo",5,900,2025-12-30T17:10:30.089305
"Cruz, Fernando William",2,900,2025-12-30T17:10:30.089305
"Cruz, Hélvia Leite",1,900,2025-12-30T17:10:30.089305
"Cruz, Júnio Márcio Rosa",1,900,2025-12-30T17:10:30.089305
"Cruz, Keila Cristianne Trindade da",1,900,2025-12-30T17:10:30.089305
"Cruz, Luciana Sabóia Fonseca",17,900,2025-12-30T17:10:30.089305
"Cruz, Mariana Sodário",3,950,2025-12-30T17:10:32.310574
"Cruz, Shirleide Pereira da Silva",23,950,2025-12-30T17:10:32.310574
"Cruz, Tânia Cristina da Silva",14,950,2025-12-30T17:10:32.310574
"Cruz, Waldenor Barbosa da",1,950,2025-12-30T17:10:32.310574
"Cuba, César Augusto Cuba",6,950,2025-12-30T17:10:32.310574
"Cuervo Franco, Pablo Eduardo",14,950,2025-12-30T17:10:32.310574
"Cueva Galárraga, Edison Gustavo",4,950,2025-12-30T17:10:32.310574
"Cunha Filho, Marcílio Sérgio Soares da",10,950,2025-12-30T17:10:32.310574
"Cunha, André de Almeida",5,950,2025-12-30T17:10:32.310574
"Cunha, Andréa Baraldi",1,950,2025-12-30T17:10:32.310574
"Cunha, Antonio Carlos Rodrigues da",4,950,2025-12-30T17:10:32.310574
"Cunha, Célio da",2,950,2025-12-30T17:10:32.310574
"Cunha, Francisco Ricardo da",24,950,2025-12-30T17:10:32.310574
"Cunha, Leonardo Fernandes da",5,950,2025-12-30T17:10:32.310574
"Cunha, Luciano Soares da",2,950,2025-12-30T17:10:32.310574
"Cunha, Luiz Carlos da",1,950,2025-12-30T17:10:32.310574
"Cunha, Maria Jandyra Cavalcanti",10,950,2025-12-30T17:10:32.310574
"Cunha, Murilo Bastos da",55,950,2025-12-30T17:10:32.310574
"Cunha, Rachel Nunes da",1,950,2025-12-30T17:10:32.310574
"Cunha, Renato Pinto da",34,950,2025-12-30T17:10:32.310574
"Cunha, Ricardo Bastos",3,950,2025-12-30T17:10:32.310574
"Cunha, Rivaldo Venâncio da",5,950,2025-12-30T17:10:32.310574
"Cunha, Wiliam Ferreira da",3,950,2025-12-30T17:10:32.310574
"Cupertino, Francisco Pereira",2,950,2025-12-30T17:10:32.310574
"Curado, Maria Paula",1,950,2025-12-30T17:10:32.310574
"Curi, Alice Stefânia",12,950,2025-12-30T17:10:32.310574
"Curi, Melissa Volpato",2,950,2025-12-30T17:10:32.310574
"Curto, Julia Barbosa",1,950,2025-12-30T17:10:32.310574
"Curvello, João José Azevedo",9,950,2025-12-30T17:10:32.310574
"Cyntrão, Sylvia Helena",21,950,2025-12-30T17:10:32.310574
"D' Amorim, Maria Alice",1,950,2025-12-30T17:10:32.310574
"D'Angelo, Biagio",2,950,2025-12-30T17:10:32.310574
"Dal Farra, Maria Lúcia",1,950,2025-12-30T17:10:32.310574
"Dal Rosso, Sadi",30,950,2025-12-30T17:10:32.310574
"Dalbosco, Cláudio Almir",1,950,2025-12-30T17:10:32.310574
"Dalcastagne, Regina",1,950,2025-12-30T17:10:32.310574
"Dalcastagnè, Regina",36,950,2025-12-30T17:10:32.310574
"Dalledone, Maria Pia dos Santos Lima Guerra",10,950,2025-12-30T17:10:32.310574
"Dall’Alba, Rafael",1,950,2025-12-30T17:10:32.310574
"Dalmolin, Tanise Vendruscolo",1,950,2025-12-30T17:10:32.310574
"Damé-Teixeira, Neilê",1,950,2025-12-30T17:10:32.310574
"Dantas, Alex Carrazedo",6,950,2025-12-30T17:10:32.310574
"Dantas, Dantas, José Marilson Martins",1,950,2025-12-30T17:10:32.310574
"Dantas, Edmundo Brandão",4,950,2025-12-30T17:10:32.310574
"Dantas, Elton Luiz",36,950,2025-12-30T17:10:32.310574
"Dantas, Jorge de Rezende",1,950,2025-12-30T17:10:32.310574
"Dantas, José Alves",11,950,2025-12-30T17:10:32.310574
"Dantas, José Marilson Martins",3,950,2025-12-30T17:10:32.310574
"Dantas, Otília Maria Alves da Nóbrega Alberto",24,950,2025-12-30T17:10:32.310574
"Danzaki, Luis Isamu Barros",1,950,2025-12-30T17:10:32.310574
"Daoud, Walid El Koury",1,1000,2025-12-30T17:10:34.534579
"Dardenne, Marcel Auguste",6,1000,2025-12-30T17:10:34.534579
"Darnet, Laura Angélica Ferreira",1,1000,2025-12-30T17:10:34.534579
"Daroit, Doriana",16,1000,2025-12-30T17:10:34.534579
"David, Ana Cristina de",22,1000,2025-12-30T17:10:34.534579
"Davini, Silvia Adriana",4,1000,2025-12-30T17:10:34.534579
"De Marco, Janice Lisboa",2,1000,2025-12-30T17:10:34.534579
"De-Souza, Marlene Teixeira",1,1000,2025-12-30T17:10:34.534579
"Dechandt, Siegrid Guillaumon",5,1000,2025-12-30T17:10:34.534579
"Decnop, Vera Lúcia",1,1000,2025-12-30T17:10:34.534579
"Deepe-Jr, George S.",1,1000,2025-12-30T17:10:34.534579
"Deflon, Victor Marcelo",1,1000,2025-12-30T17:10:34.534579
"Degrazia, Bruna Genari",1,1000,2025-12-30T17:10:34.534579
"Del Bianco, Nélia Rodrigues",16,1000,2025-12-30T17:10:34.534579
"Del Grossi, Mauro Eduardo",37,1000,2025-12-30T17:10:34.534579
"Del Menezzi, Cláudio Henrique Soares",27,1000,2025-12-30T17:10:34.534579
"Delgado, Gabriela Neves",24,1000,2025-12-30T17:10:34.534579
"Delgado, Lucília de Almeida Neves",5,1000,2025-12-30T17:10:34.534579
"Dell'Porto, Arlete",2,1000,2025-12-30T17:10:34.534579
"Della Giustina, Maria Emilia Schutesky",14,1000,2025-12-30T17:10:34.534579
"Demo, Gisela",10,1000,2025-12-30T17:10:34.534579
"Demo, Pedro",18,1000,2025-12-30T17:10:34.534579
"Depeyrot, Jérôme",29,1000,2025-12-30T17:10:34.534579
"Derntl, Maria Fernanda",8,1000,2025-12-30T17:10:34.534579
"Dessen, Maria Auxiliadora da Silva Campos",10,1000,2025-12-30T17:10:34.534579
"Deus, Eduardo Di",4,1000,2025-12-30T17:10:34.534579
"Deus, Flávio Elias Gomes de",13,1000,2025-12-30T17:10:34.534579
"Devechi, Catia Piccolo Viero",10,1000,2025-12-30T17:10:34.534579
"Dianese, José Carmine",15,1000,2025-12-30T17:10:34.534579
"Dias Júnior, Tito",5,1000,2025-12-30T17:10:34.534579
"Dias, Alexandre Cavalheiro",2,1000,2025-12-30T17:10:34.534579
"Dias, Ana Cristi Basile",8,1000,2025-12-30T17:10:34.534579
"Dias, Ângela Álvares Correia",17,1000,2025-12-30T17:10:34.534579
"Dias, Belidson",5,1000,2025-12-30T17:10:34.534579
"Dias, Bráulio Ferreira de Souza",3,1000,2025-12-30T17:10:34.534579
"Dias, Cleidson Nogueira",13,1000,2025-12-30T17:10:34.534579
"Dias, Eurípedes da Cunha",3,1000,2025-12-30T17:10:34.534579
"Dias, Fernando Correa",1,1000,2025-12-30T17:10:34.534579
"Dias, Fernando Correia",1,1000,2025-12-30T17:10:34.534579
"Dias, Gentil Martins",2,1000,2025-12-30T17:10:34.534579
"Dias, José Alves",18,1000,2025-12-30T17:10:34.534579
"Dias, Juliana Braz",8,1000,2025-12-30T17:10:34.534579
"Dias, Juliana de Freitas",16,1000,2025-12-30T17:10:34.534579
"Dias, Karina",1,1000,2025-12-30T17:10:34.534579
"Dias, Karina e Silva",23,1000,2025-12-30T17:10:34.534579
"Dias, Murilo Sversut",4,1000,2025-12-30T17:10:34.534579
"Dias, Sílvia Cláudia Loureiro",20,1000,2025-12-30T17:10:34.534579
"Dias, Simoni Campos",4,1000,2025-12-30T17:10:34.534579
"Dias, Ugo Silva",25,1000,2025-12-30T17:10:34.534579
"Díaz Bermúdez, Ximena Pamela",1,1000,2025-12-30T17:10:34.534579
"Díaz Bermúdez, Ximena Pamela Claudia",9,1050,2025-12-30T17:10:36.761231
"Dimitrov, Eduardo",7,1050,2025-12-30T17:10:36.761231
"Diniz Filho, José Alexandre Felizola",4,1050,2025-12-30T17:10:36.761231
"Diniz Rojas, Nilda Maria",4,1050,2025-12-30T17:10:36.761231
"Diniz, Alberto Carlos Guimarães Castro",6,1050,2025-12-30T17:10:36.761231
"Diniz, Debora",56,1050,2025-12-30T17:10:36.761231
"Diniz, Gláucia Ribeiro Starling",32,1050,2025-12-30T17:10:36.761231
"Diniz, Ivone Rezende",21,1050,2025-12-30T17:10:36.761231
"Diniz, Janaína Deane de Abreu Sá",25,1050,2025-12-30T17:10:36.761231
"Diniz, Júlio Cezar Valladão",1,1050,2025-12-30T17:10:36.761231
"Diniz, Noris Costa",9,1050,2025-12-30T17:10:36.761231
"Dinucci, Aldo Lopes",2,1050,2025-12-30T17:10:36.761231
"Diogo, José Mauro da Silva",3,1050,2025-12-30T17:10:36.761231
"Dissertação (mestrado) — Universidade de Brasília, Faculdade de Educação Física, Programa de Pós-Graduação em Educação Física, 2024.",1,1050,2025-12-30T17:10:36.761231
"Dissertação (mestrado)—Universidade de Brasília, Faculdade UnB Gama, Programa de Pós-Graduação em Engenharia Biomédica, 2025.",1,1050,2025-12-30T17:10:36.761231
"Dobal, Susana",8,1050,2025-12-30T17:10:36.761231
"Dobroruka, Vicente Carlos Rodrigues Álvarez",15,1050,2025-12-30T17:10:36.761231
"Doca, Thiago",2,1050,2025-12-30T17:10:36.761231
"Doca, Thiago de Carvalho Rodrigues",7,1050,2025-12-30T17:10:36.761231
"Dode, Margot Alves Nunes",28,1050,2025-12-30T17:10:36.761231
"Dodonov, Alexandre",3,1050,2025-12-30T17:10:36.761231
"Dodonov, Viktor",6,1050,2025-12-30T17:10:36.761231
"Domingues, Diana Maria Gallicchio",2,1050,2025-12-30T17:10:36.761231
"Dominguez, Aldira Guimarães Duarte",2,1050,2025-12-30T17:10:36.761231
"Döpcke, Wolfgang Adolf Karl",3,1050,2025-12-30T17:10:36.761231
"Doratioto, Francisco",1,1050,2025-12-30T17:10:36.761231
"Doratioto, Francisco Fernando Monteoliva",23,1050,2025-12-30T17:10:36.761231
"Dórea, Camilo Chang",1,1050,2025-12-30T17:10:36.761231
"Dorea, Chang Chung Yu",14,1050,2025-12-30T17:10:36.761231
"Dórea, José Garrofe",6,1050,2025-12-30T17:10:36.761231
"Dorfman, Gabriel",1,1050,2025-12-30T17:10:36.761231
"Dorlin, Elsa",1,1050,2025-12-30T17:10:36.761231
"Dornelles, Elioenai Alves",1,1050,2025-12-30T17:10:36.761231
"Dorr, Raquel Carneiro",4,1050,2025-12-30T17:10:36.761231
"Droulers, Martine",2,1050,2025-12-30T17:10:36.761231
"Drummond, André Costa",12,1050,2025-12-30T17:10:36.761231
"Drummond, José Augusto Leitão",24,1050,2025-12-30T17:10:36.761231
"Duart, Pedro Russi",1,1050,2025-12-30T17:10:36.761231
"Duarte, Djane Braz",1,1050,2025-12-30T17:10:36.761231
"Duarte, Donária Coelho",4,1050,2025-12-30T17:10:36.761231
"Duarte, Elisabeth Carmen",17,1050,2025-12-30T17:10:36.761231
"Duarte, Evandro Charles Piza",30,1050,2025-12-30T17:10:36.761231
"Duarte, Fernanda Sousa",1,1050,2025-12-30T17:10:36.761231
"Duarte, Janaína Lopes do Nascimento",3,1050,2025-12-30T17:10:36.761231
"Duarte, Laura Maria Goulart",16,1050,2025-12-30T17:10:36.761231
"Duarte, Natália de Souza",3,1050,2025-12-30T17:10:36.761231
"Duarte, Pedro David Russi",14,1050,2025-12-30T17:10:36.761231
"Duarte, Tiago Ribeiro",5,1050,2025-12-30T17:10:36.761231
"Duarte, Wagner Rodrigues",2,1050,2025-12-30T17:10:36.761231
"Dubreuil, Vincent",1,1050,2025-12-30T17:10:36.761231
"Dullius, Jane",3,1100,2025-12-30T17:10:38.985068
"Dunaeva, Cristina Antonioevna",2,1100,2025-12-30T17:10:38.985068
"Duque, Cláudio Gottschalg",35,1100,2025-12-30T17:10:38.985068
"Durand Farfán, Raúl Darío",9,1100,2025-12-30T17:10:38.985068
"Durigan, João Luiz Quagliotti",21,1100,2025-12-30T17:10:38.985068
"Durigan, Rita de Cássia Marquetti",17,1100,2025-12-30T17:10:38.985068
"Dutra, Delia",2,1100,2025-12-30T17:10:38.985068
"Dutra, Eliane Said",4,1100,2025-12-30T17:10:38.985068
"Dutra, Maurílio Tiradentes",1,1100,2025-12-30T17:10:38.985068
"Dutra, Renata Queiroz",4,1100,2025-12-30T17:10:38.985068
"Dutra, Sergio Rizo",2,1100,2025-12-30T17:10:38.985068
"Dytz, Jane Lynn Garrison",7,1100,2025-12-30T17:10:38.985068
"D’Ancona, Carlos Arturo Levi",1,1100,2025-12-30T17:10:38.985068
"D’Angelo, Biagio",15,1100,2025-12-30T17:10:38.985068
Editora Universidade de Brasília (EDU),1,1100,2025-12-30T17:10:38.985068
"Egito, Andréa Alves do",1,1100,2025-12-30T17:10:38.985068
"Egler, Paulo César Gonçalves",2,1100,2025-12-30T17:10:38.985068
"Eid, Nabil Joseph",2,1100,2025-12-30T17:10:38.985068
"Eiko Osugi, Marly",1,1100,2025-12-30T17:10:38.985068
